15.7654,9.07103
16.8532,9.04248
16.2435,9.40642
17.1874,8.39063
16.4955,9.3686
16.4913,8.85406
17.3935,8.29556
16.0542,8.36743
17.4012,9.50844
17.4351,8.2593
17.5231,9.46799
17.2137,9.70627
19.1294,8.36026
19.4049,9.04562
17.8279,9.02981
17.8772,9.623
20.5249,8.43057
16.7433,8.72286
17.2386,8.75614
17.6798,9.50412
17.4703,9.75497
17.1687,8.42516
17.2345,8.98209
17.2071,8.44702
17.8817,9.13029
17.2196,9.44415
19.3176,8.46922
19.3547,9.09969
18.9125,9.73685
20.0669,9.0283
18.7624,8.4034
18.61,9.31998
18.2893,8.50202
18.0662,9.46773
18.3364,9.03172
18.0136,8.71684
17.0448,8.50583
17.5643,9.19352
18.2043,9.14036
18.8094,9.57672
18.2133,8.40243
15.7081,8.58721
17.4507,9.7059
17.2047,9.77903
16.4481,10.1705
18.1998,9.49457
18.3138,8.25664
16.0658,9.00321
16.6709,9.07211
16.5459,9.22353
15.8193,8.73431
16.4905,9.18116
16.2674,9.19387
16.5705,8.29763
17.3012,8.56416
17.3845,8.88906
17.5293,8.41702
15.7908,8.54682
17.5052,10.0132
16.6136,9.00516
15.66,9.37143
15.2897,8.40845
16.6125,9.17953
17.6022,8.98496
16.7644,9.15162
18.9017,10.0442
16.6397,8.55261
17.782,8.77459
17.5169,8.90688
17.1262,9.30244
21.9234,9.73038
19.2241,8.21785
19.2206,9.03581
17.9823,9.49665
16.8248,9.16877
15.8693,10.7638
17.3483,9.03847
17.3402,8.96851
16.6963,9.35194
17.1167,8.91152
21.0115,8.93162
22.4138,8.84704
17.6968,9.68766
16.9047,8.85757
15.0093,9.07043
18.3402,9.49079
20.2833,8.4423
16.8708,8.42076
19.5629,8.33865
21.6775,8.31827
17.5453,8.51666
13.8107,8.77139
15.7557,9.19709
15.17,9.24736
15.9599,9.48708
17.8598,8.22713
16.1185,9.98772
15.413,8.37407
17.5059,9.13811
16.838,8.29925
18.5228,8.90028
22.1634,8.2486
17.6061,8.73104
17.0111,9.31296
19.1678,8.44818
17.6576,8.96438
19.9344,9.8946
17.6735,9.0567
19.4556,8.92179
16.7685,8.57186
18.3826,9.31203
17.1701,8.84707
18.9809,8.48959
19.0509,9.7512
17.1792,9.41587
17.7367,8.95545
22.6325,8.4429
18.8669,9.61952
18.1292,8.23877
16.2372,8.34619
16.7929,8.29544
18.1541,8.58818
16.9126,9.36374
19.4584,9.4255
16.6305,8.28923
16.1553,8.62392
15.4674,8.57877
14.8022,8.6309
15.3288,8.82348
14.6768,8.32562
15.186,8.51602
14.9304,9.18819
17.95,9.03065
15.8369,8.767
18.8305,10.2429
16.5124,8.55404
16.0411,8.7669
18.9044,9.26527
15.6468,9.61152
16.7285,10.5462
21.0812,8.80863
15.4449,9.38761
16.3114,9.10207
16.2821,8.32568
16.513,9.39257
15.7335,9.15065
16.2237,8.4509
16.0471,9.21654
15.6925,8.79052
15.0687,8.14142
15.7786,9.01052
15.2048,9.42658
14.2741,8.81426
15.337,8.34056
15.7446,8.28408
15.9477,8.36773
16.0618,9.86579
15.6134,8.8125
16.4313,8.85576
16.3797,8.97877
17.9408,8.68066
18.5257,9.21865
18.2987,10.9315
23.4154,8.7213
20.4311,9.07573
23.9882,9.01371
17.4709,9.74898
26.15,9.74931
18.262,9.0549
23.7907,9.85142
19.9018,9.78934
21.9086,8.44907
20.0428,8.3812
18.0066,8.7781
18.949,8.82082
18.359,9.38424
18.4777,8.71605
19.5722,8.41505
19.6951,9.02063
18.7322,8.52241
21.6217,8.53547
21.2764,8.39851
18.8881,8.41374
16.8281,9.26815
20.799,8.43121
18.8644,9.57068
25.5601,8.64452
22.6737,8.36062
18.0744,8.70798
20.3593,8.49716
16.8482,9.70306
17.4289,9.30133
17.1159,9.30901
19.5468,8.58455
14.4435,8.66923
23.9675,9.23618
14.5506,9.86111
18.5014,9.04926
15.7722,8.45402
14.0646,9.61173
15.0333,10.4518
17.0727,12.1891
13.6143,9.34383
15.1013,9.02539
21.2035,8.41425
20.136,8.33949
15.7035,9.45778
15.88,8.60631
13.4602,8.36385
16.4098,9.11108
16.1823,11.2588
16.3477,9.68572
14.6908,9.23269
15.7496,8.41162
18.8393,8.34727
15.1381,9.78172
15.0526,10.3321
13.0181,9.70546
15.7983,10.594
14.3417,10.0411
16.4698,10.357
18.1092,10.5807
17.9027,8.89735
16.1316,9.76037
16.7671,8.68698
15.8496,8.957
21.2386,12.8181
20.2218,9.34005
19.6596,8.85604
18.2274,12.993
22.0409,12.8271
19.3476,9.19861
15.9311,11.9698
16.0262,9.90203
14.3535,10.2118
19.3931,9.34958
16.7821,10.9548
16.3271,10.5076
15.795,11.1307
16.0475,9.82728
18.3911,10.4353
16.9412,9.07358
18.0193,10.205
16.2707,9.66459
15.516,10.5011
19.8832,9.31614
21.2006,8.69217
17.0614,9.13566
18.2518,11.0902
16.6924,10.8809
15.1079,9.17819
17.1432,9.27243
18.5307,9.15531
20.2951,8.29098
16.8929,8.26829
19.2806,8.27133
15.4849,8.17939
17.3571,9.9452
17.5431,9.59521
15.7075,9.3003
17.0207,8.87175
18.2184,8.71108
20.1763,8.55072
16.1862,8.63357
17.294,8.83325
16.0654,10.5055
16.4996,9.29537
15.6162,9.13495
14.5967,8.73057
15.0456,8.92487
15.1937,9.12289
14.2167,8.49674
15.021,8.11712
15.5586,8.49203
14.7977,8.26163
14.9835,7.95558
15.3481,9.16029
16.634,9.26657
17.5446,8.83191
17.4687,9.21034
19.1039,8.27795
17.4129,8.6704
16.7895,8.32227
18.3884,8.69056
24.076,8.21859
17.7881,8.57959
19.2651,8.71629
15.8166,9.71361
18.2141,8.18541
16.1071,9.08599
18.2694,9.46839
23.0226,8.47014
19.1509,8.53258
17.6426,9.15946
17.3417,8.65242
19.4038,9.47415
18.7901,8.64611
18.6382,8.62362
18.8615,8.45254
22.287,8.62701
18.071,9.165
17.4815,9.49857
22.6046,9.84254
24.8721,8.38809
17.2772,11.3694
15.9056,9.36266
17.7431,8.74733
21.2069,8.20531
20.4765,12.4445
16.5196,10.3584
17.1035,9.25511
16.0812,9.40087
15.9647,8.83382
14.4898,8.04767
14.7833,9.16634
15.2729,8.15174
15.7281,9.07946
14.4263,9.00762
15.2625,8.40992
14.8448,8.00812
12.5974,9.46157
13.1114,8.09465
16.9863,8.51078
13.8985,8.57484
14.0561,9.07533
15.0712,9.30634
16.2438,8.22636
17.5828,9.49907
14.9579,8.62438
19.4925,10.0687
24.0969,8.85267
19.0708,9.62365
18.8917,9.58864
22.9554,8.48016
19.9719,9.38723
18.3627,9.35088
18.2769,9.32941
25.1847,8.40352
25.1454,8.34172
21.3491,9.30794
19.9708,9.00275
21.7644,8.86457
19.2136,8.17676
20.334,8.10825
18.0352,9.54538
17.7572,8.78176
16.4852,8.18962
16.331,8.50147
17.7517,9.16496
18.191,8.68985
17.3555,9.44602
19.1078,9.45424
18.6289,8.14239
17.5239,9.00246
17.9957,9.29046
17.9432,10.0212
17.0937,8.78918
20.0067,9.13884
17.5051,9.1695
20.8504,8.03951
18.1964,8.35391
18.679,8.22149
18.9507,8.02444
18.1105,8.19961
18.8003,9.04508
18.9151,8.05509
18.1368,8.69548
18.4271,8.84358
20.8616,8.20383
18.0263,8.42101
16.6781,8.16069
16.1344,8.27976
15.1112,9.29936
17.2336,8.38082
14.3339,9.091
14.8871,9.18076
15.2577,8.26972
17.932,8.71756
16.4736,8.05778
16.2017,8.56412
14.4359,8.84313
14.0774,8.98646
14.0657,8.22588
15.2104,8.01189
15.9684,10.4039
17.4992,8.60133
13.1133,8.65145
16.2596,8.10828
17.5734,8.88575
16.4601,8.49394
17.9366,8.46645
14.8207,8.72438
18.6961,8.64514
15.4451,8.44159
15.3278,9.0175
18.3038,8.66565
14.9651,8.45042
15.6835,8.32875
16.5259,8.23128
19.8151,9.39167
17.22,8.88671
15.4719,8.8685
15.4267,8.41986
16.2132,8.40469
17.7576,9.36806
18.623,8.56879
15.5279,8.13605
16.7617,8.42181
15.9865,9.15647
16.4765,8.93084
16.1857,8.10469
17.0762,8.88738
16.6065,8.36149
16.0705,8.16485
15.1224,8.23512
14.4811,8.49144
16.0079,9.0548
14.9387,8.41093
15.0228,8.83151
15.8145,9.23561
15.2465,8.18354
15.033,8.66488
16.0422,9.10325
14.8102,8.18539
14.5554,8.55947
15.3061,8.31848
14.7152,9.1269
17.5611,9.14773
15.4202,9.42329
14.527,9.22457
14.0901,9.58514
14.1829,8.6933
14.5274,9.55356
14.1894,8.54466
13.6958,9.07276
13.7258,8.93864
16.2757,8.63013
14.938,8.21486
14.0205,8.91144
14.6874,8.21697
14.9613,9.39407
15.8826,9.11154
16.53,8.60123
15.1001,8.766
15.4539,8.93144
14.3899,9.20597
20.1095,8.71829
14.7366,8.78117
15.0408,8.76018
15.7794,10.349
15.5232,9.37602
17.9167,9.33426
20.0522,8.1378
17.0372,8.44024
16.0936,8.28219
15.2505,8.19144
15.2087,8.1747
14.9303,8.28859
18.6367,8.99586
16.8572,10.8486
18.9054,9.39781
14.5683,8.49889
13.8932,9.13352
17.4179,9.80469
17.7953,9.04206
17.8216,9.09954
15.9874,8.71342
14.2042,9.10504
13.756,9.58706
13.1367,9.53906
16.8612,8.42657
15.9067,8.5932
20.1095,8.07076
16.1369,10.0142
14.9431,10.4077
13.2628,8.57553
12.8557,9.96232
14.8364,9.17128
13.3763,9.23893
14.1165,9.1333
12.4579,10.2119
14.8983,9.08872
13.3643,9.58056
14.4047,8.93211
12.089,9.54021
14.2603,9.14587
13.3152,8.01982
13.1393,9.12126
16.3102,8.93028
15.3032,9.59666
17.0535,9.32046
14.9429,10.4347
15.3435,9.02776
13.7105,9.19227
14.2809,9.22433
14.5315,8.74257
13.5734,9.10513
16.9483,8.3603
16.9507,9.586
16.2007,11.8794
17.3895,11.2551
20.5542,10.3097
17.1195,10.1203
16.27,17.8178
20.7388,8.96622
22.0271,11.4071
16.7288,10.0565
14.3633,8.26644
14.8103,8.52081
15.63,10.963
17.621,8.50183
14.4968,8.89876
14.4786,8.84084
14.5767,8.85499
15.5226,8.94894
14.5863,8.76164
13.8945,8.22682
14.3984,9.21665
16.5587,8.78004
14.6965,8.18759
17.2433,8.61982
14.1719,8.1017
16.4772,8.36545
16.6045,8.71978
17.2165,8.67354
17.0208,9.05508
16.4788,8.78436
16.8637,8.9979
14.923,9.7156
16.3168,8.92682
16.0034,10.0246
17.6175,9.0082
14.4724,9.15108
13.4993,9.13262
12.6103,8.00769
17.8512,8.45156
15.5057,9.78603
11.5281,9.43422
12.0338,9.30856
12.2468,8.00215
10.8721,9.31083
11.1898,9.31057
12.0938,9.09291
11.9108,8.8546
12.9755,8.78478
12.674,8.08106
12.4002,9.16682
14.0974,9.27332
11.8559,9.11386
13.81,8.15322
13.8568,9.04666
15.5037,8.21885
17.5025,11.2785
17.3871,9.49729
14.8296,8.33524
13.142,8.08333
15.4426,10.1628
15.3772,10.3103
14.7647,9.4419
16.2952,8.15277
16.6952,8.68391
17.6341,8.95214
17.6898,8.91764
13.6896,8.72029
14.7494,8.92599
16.2378,9.47614
15.4681,9.06161
15.6364,8.96673
16.949,8.28973
16.1119,9.36372
15.2469,8.19226
15.6541,8.72647
16.315,8.33648
15.5926,11.0535
16.6821,8.3002
16.1813,8.18256
15.0418,8.96209
17.7038,10.5042
17.9324,9.37613
14.897,9.73908
16.5939,9.8002
13.3485,9.38145
14.3242,8.30643
12.2982,8.95975
17.9616,8.51082
14.9443,8.28509
13.4238,10.836
15.8417,9.28983
20.5751,9.17585
14.55,8.88362
17.997,11.0367
14.984,8.66307
12.9647,8.14535
15.5547,9.10791
13.4738,8.11645
15.0539,8.53383
14.9867,11.8429
13.4954,8.58749
16.0222,8.78781
13.6581,9.44881
16.2664,11.0365
14.6252,10.1445
16.3932,8.44883
14.6211,8.26563
19.855,8.15626
16.2267,8.65415
14.4813,9.02493
15.7562,8.78106
15.4843,8.8113
16.9626,8.96627
15.6825,8.61744
17.3618,9.81607
15.3022,8.57466
16.4917,9.23808
14.5373,8.7889
16.2961,8.68643
15.1588,8.99239
14.2594,9.3338
15.0851,8.49043
15.0356,9.20688
16.7401,9.09715
14.2705,8.55587
13.4137,8.64426
14.4324,8.72464
13.2047,8.63891
15.9142,9.12503
14.5802,8.05728
